order_id,product_id,quantity,unit_price
2057,23,3,30
2057,1,2,12
2057,22,1,35
2057,28,3,39
2057,27,2,49
2058,12,1,15
2058,3,1,15
2059,1,1,12
2059,12,1,15
2059,7,1,25
2059,2,1,20
2060,11,1,28
2060,2,2,20
2061,14,1,55
2061,10,1,22
2062,1,1,12
2062,12,1,15
2062,7,2,25
2062,10,1,22
2062,17,1,35
2063,4,1,35
2063,5,1,65
2063,23,1,30
2064,2,1,20
2064,19,1,45
2064,10,1,22
2064,12,1,15
2065,16,1,40
2065,15,2,60
2065,18,1,28
2066,10,1,22
2066,4,1,35
2067,4,1,35
2068,23,2,30
2068,27,3,49
2069,18,2,28
2069,17,1,35
2069,23,2,30
2070,6,1,18
2070,8,1,20
2070,12,2,15
2071,20,1,120
2071,6,3,18
2072,4,1,35
2073,16,1,40
2073,18,1,28
2074,28,1,39
2075,15,1,60
2075,13,1,185
2076,2,1,20
2077,22,1,35
2077,4,1,35
2077,27,2,49
2078,27,2,49
2078,19,1,45
2079,25,1,55
2079,19,1,45
2080,1,1,12
2081,25,1,55
2081,19,1,45
2081,20,1,120
2081,22,1,35
2082,2,2,20
2082,8,1,20
2082,1,1,12
2083,16,1,40
2084,3,3,15
2085,22,1,35
2086,13,2,185
2086,15,1,60
2086,1,1,12
2087,15,2,60
2087,25,1,55
2088,2,1,20
2088,27,1,49
2089,11,1,28
